658.093872070313,1352.75476074219,,394.206237792969,1572.40161132813,,424.788299560547,1608.76733398438
691.87353515625,1493.56665039063,,376.193664550781,1578.93579101563,,438.805816650391,1499.88525390625
664.411682128906,1535.53442382813,,367.979827880859,1586.4990234375,,459.162139892578,1530.68896484375
553.041870117188,1615.26245117188,,349.114501953125,1600.18933105469,,443.022308349609,1518.46704101563
488.534332275391,1831.53112792969,,279.441802978516,1607.72436523437,,440.393188476563,1524.41479492188
587.868286132813,1834.47204589844,,256.986419677734,1617.65734863281,,429.246124267578,1498.81958007813
610.650146484375,1789.3583984375,,263.345397949219,1638.62878417969,,409.695983886719,1474.67224121094
633.933654785156,1716.3623046875,,235.498611450195,1634.89660644531,,405.185760498047,1475.55822753906
656.897521972656,1681.40441894531,,233.203750610352,1615.15783691406,,440.072570800781,1512.43664550781
675.137878417969,1660.46716308594,,249.286590576172,1598.02868652344,,471.758026123047,1446.76989746094
666.377319335938,1611.13354492188,,415.392150878906,1598.94323730469,,444.781311035156,1353.96948242188
647.674438476563,1542.01489257813,,496.749176025391,1549.6552734375,,,
542.899597167969,1599.90014648438,,494.4228515625,1463.09252929688,,327.835113525391,2146.85302734375
521.64794921875,1688.50854492188,,535.872680664063,1419.96667480469,,327.759155273437,2071.31103515625
523.197143554688,1646.7138671875,,583.634826660156,1370.75622558594,,330.542755126953,1886.53759765625
509.153442382813,1549.41760253906,,616.162109375,1352.6591796875,,327.130249023437,1343.02880859375
,,,626.044921875,1337.59155273438,,330.456268310547,1185.54467773438
568.658874511719,1420.32019042969,,608.38671875,1300.71569824219,,344.627746582031,1110.51318359375
555.97265625,1538.92163085938,,573.624633789063,1273.76000976563,,,
554.72216796875,1715.28173828125,,553.361145019531,1305.48205566406,,460.278472900391,1330.1455078125
550.811096191406,1824.095703125,,549.389404296875,1343.92956542969,,401.814880371094,1368.80920410156
435.537139892578,1827.75427246094,,546.511413574219,1363.88671875,,257.280426025391,1427.109375
405.295837402344,1830.16540527344,,,,,275.790344238281,1555.66137695312
411.385559082031,1914.20520019531,,,,,,
413.230590820313,2067.57690429687,,,,,,
396.58642578125,2065.74560546875,,,,,,
482.841491699219,1879.8798828125,,,,,,
540.961791992187,1832.29797363281,,,,,,
565.148742675781,1726.2509765625,,,,,,
568.617309570313,1673.31567382813,,,,,,
557.445739746094,1641.96960449219,,,,,,
572.757507324219,1557.78125,,,,,,
598.1767578125,1507.74084472656,,,,,,
615.682067871094,1478.22888183594,,272.631652832031,1866.22814941406,,,
635.047607421875,1447.48095703125,,336.717498779297,1886.01440429688,,,
631.003234863281,1439.17126464844,,368.507476806641,1874.87951660156,,,
,,,333.821014404297,1869.01965332031,,,
,,,294.190795898438,1793.55615234375,,,
,,,308.175109863281,1759.61938476563,,,
,,,288.509948730469,1644.63781738281,,,
,,,296.247650146484,1605.79418945313,,,
,,,295.5927734375,1643.37854003906,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,305.9052734375,1811.09008789063,,,
,,,265.046844482422,1777.5966796875,,,
,,,352.688598632812,1928.07092285156,,,
,,,327.010070800781,2027.93359375,,,
,,,332.5087890625,2131.7861328125,,,
,,,336.163330078125,2195.78125,,,
