464.850646972656,2886.08374023437,464.850646972656,2886.08374023437,464.850646972656,2886.08374023437,464.850646972656,2886.08374023437,464.850646972656,2886.08374023437
482.217315673828,2886.82495117187,482.217315673828,2886.82495117187,482.217315673828,2886.82495117187,482.217315673828,2886.82495117187,482.217315673828,2886.82495117187
489.089202880859,2897.99658203125,489.089202880859,2897.99658203125,489.089202880859,2897.99658203125,489.089202880859,2897.99658203125,489.089202880859,2897.99658203125
487.97607421875,2949.13989257812,487.97607421875,2949.13989257812,487.97607421875,2949.13989257812,487.97607421875,2949.13989257812,487.97607421875,2949.13989257812
498.730163574219,2879.16137695312,498.730163574219,2879.16137695312,498.730163574219,2879.16137695312,498.730163574219,2879.16137695312,498.730163574219,2879.16137695312
513.974426269531,2883.16650390625,513.974426269531,2883.16650390625,513.974426269531,2883.16650390625,513.974426269531,2883.16650390625,513.974426269531,2883.16650390625
521.830688476563,2910.693359375,521.830688476563,2910.693359375,521.830688476563,2910.693359375,521.830688476563,2910.693359375,521.830688476563,2910.693359375
511.026824951172,3002.66772460937,511.026824951172,3002.66772460937,511.026824951172,3002.66772460937,511.026824951172,3002.66772460937,511.026824951172,3002.66772460937
521.641296386719,2982.53491210937,521.641296386719,2982.53491210937,521.641296386719,2982.53491210937,521.641296386719,2982.53491210937,521.641296386719,2982.53491210937
531.477661132813,2980.63208007812,531.477661132813,2980.63208007812,531.477661132813,2980.63208007812,531.477661132813,2980.63208007812,531.477661132813,2980.63208007812
532.547546386719,2959.625,532.547546386719,2959.625,532.547546386719,2959.625,532.547546386719,2959.625,532.547546386719,2959.625
532.496643066406,2857.78955078125,532.496643066406,2857.78955078125,532.496643066406,2857.78955078125,532.496643066406,2857.78955078125,532.496643066406,2857.78955078125
523.026489257813,2782.70581054687,523.026489257813,2782.70581054687,523.026489257813,2782.70581054687,523.026489257813,2782.70581054687,523.026489257813,2782.70581054687
513.227783203125,2825.55444335937,513.227783203125,2825.55444335937,513.227783203125,2825.55444335937,513.227783203125,2825.55444335937,513.227783203125,2825.55444335937
505.87353515625,2513.14526367188,505.87353515625,2513.14526367188,505.87353515625,2513.14526367188,505.87353515625,2513.14526367188,505.87353515625,2513.14526367188
505.548217773438,2605.60986328125,505.548217773438,2605.60986328125,505.548217773438,2605.60986328125,505.548217773438,2605.60986328125,505.548217773438,2605.60986328125
460.173370361328,2581.29931640625,460.173370361328,2581.29931640625,460.173370361328,2581.29931640625,460.173370361328,2581.29931640625,460.173370361328,2581.29931640625
445.197906494141,2798.42724609375,445.197906494141,2798.42724609375,445.197906494141,2798.42724609375,445.197906494141,2798.42724609375,445.197906494141,2798.42724609375
440.072479248047,2847.97534179688,440.072479248047,2847.97534179688,440.072479248047,2847.97534179688,440.072479248047,2847.97534179688,440.072479248047,2847.97534179688
432.844573974609,2595.20581054687,432.844573974609,2595.20581054687,432.844573974609,2595.20581054687,432.844573974609,2595.20581054687,432.844573974609,2595.20581054687
402.022247314453,2592.92504882812,402.022247314453,2592.92504882812,402.022247314453,2592.92504882812,402.022247314453,2592.92504882812,402.022247314453,2592.92504882812
404.066619873047,2831.15112304687,404.066619873047,2831.15112304687,404.066619873047,2831.15112304687,404.066619873047,2831.15112304687,404.066619873047,2831.15112304687
382.092590332031,2868.40234375,382.092590332031,2868.40234375,382.092590332031,2868.40234375,382.092590332031,2868.40234375,382.092590332031,2868.40234375
337.242828369141,2899.59692382812,337.242828369141,2899.59692382812,337.242828369141,2899.59692382812,337.242828369141,2899.59692382812,337.242828369141,2899.59692382812
343.881652832031,3000.1640625,343.881652832031,3000.1640625,343.881652832031,3000.1640625,343.881652832031,3000.1640625,343.881652832031,3000.1640625
361.597473144531,3069.34399414062,361.597473144531,3069.34399414062,361.597473144531,3069.34399414062,361.597473144531,3069.34399414062,361.597473144531,3069.34399414062
365.967498779297,2968.09716796875,365.967498779297,2968.09716796875,365.967498779297,2968.09716796875,365.967498779297,2968.09716796875,365.967498779297,2968.09716796875
376.153106689453,2944.0966796875,376.153106689453,2944.0966796875,376.153106689453,2944.0966796875,376.153106689453,2944.0966796875,376.153106689453,2944.0966796875
380.209777832031,2995.49267578125,380.209777832031,2995.49267578125,380.209777832031,2995.49267578125,380.209777832031,2995.49267578125,380.209777832031,2995.49267578125
335.976257324219,3035.26318359375,335.976257324219,3035.26318359375,335.976257324219,3035.26318359375,335.976257324219,3035.26318359375,335.976257324219,3035.26318359375
