683.312255859375,1232.39575195313,2467.57958984375,3399.55419921875,119.622047424316,110.490219116211,212.884033203125,254.397705078125
684.254638671875,1227.68188476563,2431.8896484375,3373.220703125,115.746932983398,108.119766235352,212.044998168945,226.133483886719
683.581359863281,1229.94189453125,2416.75146484375,3364.45703125,112.97989654541,108.62329864502,233.095748901367,280.914733886719
680.854553222656,1229.94421386719,2430.716796875,3331.74365234375,115.243545532227,110.978096008301,218.891403198242,258.205383300781
677.90576171875,1229.15209960938,2438.63159179687,3361.40014648437,118.261703491211,111.762191772461,223.475540161133,286.697387695312
674.292785644531,1239.07946777344,2471.45385742188,3388.29809570312,115.057006835938,110.782096862793,209.986404418945,211.369110107422
672.050842285156,1240.94311523438,2447.3857421875,3379.46850585937,112.298698425293,107.356430053711,207.49609375,272.423767089844
674.746704101563,1253.95654296875,2462.16796875,3390.51123046875,117.346557617188,120.93433380127,216.4697265625,172.779632568359
675.730224609375,1240.55078125,2450.67553710938,3394.76513671875,111.643913269043,119.787223815918,212.74739074707,212.136795043945
679.772521972656,1237.84838867188,2434.6435546875,3371.015625,112.417686462402,121.165985107422,239.869873046875,266.854339599609
680.97314453125,1242.08203125,2462.00952148437,3385.26635742187,120.65601348877,131.581527709961,208.797576904297,208.976608276367
682.986022949219,1237.82861328125,2458.17919921875,3349.37060546875,107.893424987793,118.789192199707,221.895126342773,211.479095458984
682.283752441406,1240.62097167969,2466.46142578125,3357.30517578125,115.185455322266,125.319000244141,199.307769775391,168.528686523438
686.540405273438,1238.12622070313,2459.97900390625,3355.57397460938,132.111892700195,144.427642822266,251.030197143555,206.687088012695
684.774230957031,1238.55029296875,2459.802734375,3336.64916992188,119.90852355957,106.322639465332,202.46337890625,225.654846191406
681.458557128906,1238.306640625,2439.35083007812,3330.21411132813,123.701599121094,97.4491577148438,202.336517333984,220.232009887695
685.291809082031,1228.66186523438,2423.4560546875,3342.71118164063,130.506881713867,106.017913818359,239.806503295898,266.026458740234
687.773559570313,1231.00231933594,2453.73999023437,3324.95825195312,140.400161743164,117.62712097168,230.175552368164,249.403121948242
685.628967285156,1230.98937988281,2483.87548828125,3376.20947265625,156.476089477539,158.220809936523,225.473266601562,240.573623657227
686.514282226563,1228.34375,2457.5341796875,3348.86059570313,141.180587768555,142.703521728516,241.005325317383,268.429046630859
688.279602050781,1231.31994628906,2470.7587890625,3344.52978515625,142.348175048828,147.070678710938,224.537002563477,225.773635864258
683.875366210938,1233.76867675781,2447.7802734375,3326.79370117188,122.0419921875,121.890106201172,189.621353149414,202.347442626953
686.402648925781,1233.65966796875,2449.60864257812,3332.4169921875,129.414291381836,138.736541748047,249.062576293945,268.388000488281
683.061157226563,1232.06262207031,2423.4892578125,3332.37377929687,125.247848510742,118.616752624512,233.536331176758,227.767501831055
684.118835449219,1237.669921875,2439.02880859375,3319.27368164063,128.5537109375,122.808082580566,222.43473815918,248.987075805664
684.085632324219,1232.35827636719,2422.1865234375,3306.27563476562,117.478744506836,111.11336517334,211.251617431641,234.293899536133
686.243103027344,1233.70092773438,2445.48120117188,3321.95385742187,113.680992126465,114.902214050293,186.001525878906,235.664688110352
685.528015136719,1228.44140625,2439.26440429688,3306.169921875,118.103820800781,117.254165649414,199.263107299805,217.029067993164
689.935241699219,1239.11584472656,2457.90087890625,3336.07421875,128.05305480957,142.120819091797,211.542709350586,280.826324462891
686.07763671875,1234.43444824219,2431.10888671875,3303.96362304687,116.286994934082,124.819869995117,216.196640014648,281.17626953125
685.966430664063,1239.86145019531,2462.5048828125,3334.39233398437,147.472686767578,150.772354125977,235.510787963867,234.305297851562
685.966979980469,1236.56555175781,2439.76147460938,3323.63037109375,130.39892578125,116.310531616211,210.894302368164,307.146820068359
684.339477539062,1237.21801757813,2435.0712890625,3311.90258789062,121.656700134277,109.722259521484,191.379669189453,274.219757080078
685.413146972656,1235.85266113281,2441.84301757813,3315.15258789062,130.332717895508,119.161636352539,234.956878662109,294.281707763672
683.504577636719,1245.875,2431.56323242188,3317.93798828125,119.561950683594,112.146347045898,196.101913452148,224.416854858398
